年	月	日	時	分	縣市	allLocation	GoogleLat	GoogleLng	死	受傷	2-30	天候	光線	道路類別	速限	道路型態	事故位置	路面鋪裝	路面狀態	路面缺陷	障礙物	視距	號誌種類	號誌動作	分向設施	快車道或一般車道間	快慢車道間	路面邊線	事故類型及型態	事故類別
2012	3	27	9	50	新竹市	新竹市1光復路一段80號前	24.7814711	121.024496				8			50															3
2012	3	10	13	30	新竹市	新竹市1南大路361號	24.796917	120.968949				8			50															3
2012	3	24	10	46	新竹市	新竹市1關新路19巷57號7樓	24.7846405	121.0173399				8			50															3
2012	3	10	15	10	新竹市	新竹市1慈濟路埔頂一路路口	24.7931955	121.0155735				8			50															3
2012	3	27	14	55	新竹市	新竹市1金山街73號	24.7776691	121.022367				8			50															3
2012	3	10	20	45	新竹市	新竹市1光復路二段金城一路路口	24.7932831	121.001211	0	2	0	8	3	5	50	3	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	3	26	16	52	新竹市	新竹市3大庄路67號	24.7898381	120.927861	0	3	0	8	1	5	50	3	1	1	5	4	5	7	3	1	10	5	5	2	16	2
2012	3	27	18	39	新竹市	新竹市2西大路527號	24.806416	120.961906				8			50															3
2012	3	27	20	2	新竹市	新竹市2中正路288號	24.8126934	120.9639542				8			50															3
2012	3	27	20	41	新竹市	新竹市2中正路36號	24.8035831	120.971313	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	16	2
2012	3	26	17	50	新竹市	新竹市3元培街373號	24.77645	120.943671				8			50															3
2012	3	27	19	1	新竹市	新竹市2中山路306號	24.8020781	120.960939	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	10	5	5	2	3	2
2012	3	27	21	50	新竹市	新竹市3元培街148巷	24.78274365	120.9329126	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	5	5	2	12	2
2012	3	25	16	32	新竹市	新竹市2台68線向西1.5K處	24.82387895	120.980277				8			90															3
2012	3	28	8	15	新竹市	新竹市1南大路550巷	24.79509185	120.9708905				8			50															3
2012	3	26	7	24	新竹市	新竹市1中華路與往竹蓮寺地下道出入口	24.8161395	120.9934274				8																		3
2012	3	28	10	26	新竹市	新竹市1園後街64號	24.800182	120.983632				8			40															3
2012	3	28	12	3	新竹市	新竹市1經國路一段478號	24.8147556	120.9781383				8			50															3
2012	3	28	9	35	新竹市	新竹市1西大路102巷口	24.80149085	121.1709575	0	2	0	8	1	5	50	4	1	1	5	4	5	7	2	1	10	5	5	2	16	2
2012	3	21	17	0	新竹市	新竹市1埔頂路317巷	24.79418315	121.013014				8			50															3
2012	3	28	15	28	新竹市	新竹市1中央路106號	24.8061025	120.96957				8			50															3
2012	3	28	16	12	新竹市	新竹市1東山街327巷	24.79910465	120.9763723				8			50															3
2012	3	28	17	1	新竹市	新竹市1寶山路402-2號	24.78597275	120.988269	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	1	4	5	2	13	2
2012	3	28	19	5	新竹市	新竹市1中華路二段國賓飯店對面	24.8042903	120.9752282	0	2	0	8	3	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	13	2
2012	3	28	19	15	新竹市	新竹市2公道五路湳雅街路口	24.8235233	120.9787074				8			50															3
2012	3	28	3	50	新竹市	新竹市3元培街235號	24.779394	120.93627				8			50															3
2012	3	28	5	20	新竹市	新竹市2經國路二段	24.8137323	120.9674304				8			50															3
2012	3	28	18	50	新竹市	新竹市1南大路225號	24.799045	120.972341				8			50															3
2012	3	28	20	20	新竹市	新竹市1食品路141巷19號	24.7968161	120.977429							50															3
2012	3	21	20	50	新竹市	新竹市1經國路與鐵道路口	24.8161395	120.9934274	0	1	0	8	3	5	50	5	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	3	24	13	33	新竹市	新竹市1公道五路二段東勢街路口	24.8053965	120.9927038				8			50															3
2012	3	29	9	15	新竹市	新竹市1中華路二段民權路路口	24.8055397	120.9770756				8			50															3
2012	3	22	9	18	新竹市	新竹市1南大路748巷11號	24.787831	120.963972	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	10	4	5	2	11	2
2012	3	29	12	40	新竹市	新竹市2鐵道路二段166巷46號	24.82240975	120.9718683				8			40															3
2012	3	29	7	34	新竹市	新竹市1寶山路2號	24.79434485	120.9730693	0	1	0	8	1	5	50	3	2	1	5	4	5	7	4	4	5	5	5	2	18	2
2012	3	22	16	53	新竹市	新竹市1忠孝路434巷	24.8029145	120.9833453	0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	5	5	5	2	16	2
2012	3	25	7	45	新竹市	新竹市1光復路一段313號	24.7826611	121.018739				8			50															3
2012	3	25	9	9	新竹市	新竹市2西大路643巷13號	24.80971	120.958157	0	1	0	8	1	5	40	14	9	1	5	4	5	7	4	4	10	5	5	1	12	2
2012	3	27	17	36	新竹市	新竹市1食品路164號	24.797525	120.976471				8			50															3
2012	3	22	7	55	新竹市	新竹市1太原路313巷63弄	24.81356115	120.9933264	0	1	0	8	1	5	40	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	3	29	9	48	新竹市	新竹市3牛埔路牛埔東路路口	24.799689	120.9515893	0	1	0	8	1	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	12	2
2012	3	29	12	46	新竹市	新竹市1建華街11號	24.793776	120.974364				8			50															3
2012	3	24	17	18	新竹市	新竹市1金城一路48巷	24.7951886	121.0044929	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	16	2
2012	3	29	16	21	新竹市	新竹市1埔頂一路好市多旁	24.7909875	121.0171366	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	10	4	5	2	12	2
2012	3	28	9	0	新竹市	新竹市3中華路六段692號	24.73400965	120.9131372				8			50															3
2012	3	29	17	15	新竹市	新竹市2東大路四段109巷	24.8435201	120.9307635	0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	3	29	14	58	新竹市	新竹市2北大路	24.8109645	120.969934				8			50															3
2012	3	29	18	43	新竹市	新竹市1東光路85號	24.80210385	120.9869868	0	1	0	8	3	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	12	2
2012	3	29	17	58	新竹市	新竹市1光復路一段566號	24.7924614	121.0067013				8			50															3
2012	3	28	7	57	新竹市	新竹市1中華路一段255巷20號	24.81085495	120.991195				8			40															3
2012	3	28	9	22	新竹市	新竹市1東山街327巷2弄	24.79910465	120.9763723				8			40															3
2012	3	29	19	10	新竹市	新竹市3元培街365之1號	24.7765831	120.9428817				8			40															3
2012	3	28	7	0	新竹市	新竹市1中華路一段283號	24.8105151	120.985754				8			50															3
2012	3	29	21	15	新竹市	新竹市1光復路一段531巷	24.7830941	121.0116058				8			50															3
2012	3	30	7	47	新竹市	新竹市3海埔路171巷丁酉橋前	24.8109127	120.9215877	0	2	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	3	28	10	40	新竹市	新竹市2中正路建興街路口	24.8083178	120.9672934	0	2	0	8	1	5	50	3	2	1	5	4	5	7	4	4	10	5	5	2	11	2
2012	3	29	17	0	新竹市	新竹市1中華路二段SOGO百貨公司停車場出入口	24.8042903	120.9752282				8			50															3
2012	3	30	8	3	新竹市	新竹市1南大路88巷口	24.81998545	120.9844231	0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	3	30	8	49	新竹市	新竹市1中華路一段384巷	24.8128035	120.9853889				8			40															3
2012	3	30	11	24	新竹市	新竹市1中華路一段頭前溪橋前	24.8193477	120.9955776				8			50															3
2012	3	25	15	19	新竹市	新竹市1慈雲路埔頂一路路口	24.7874802	121.0095148				8			50															3
2012	3	25	13	55	新竹市	新竹市1勝利路194號	24.800569	120.966046				8			50															3
2012	3	24	17	33	新竹市	新竹市2武陵路227巷	24.823076	120.970343				8			50															3
2012	3	30	7	0	新竹市	新竹市3中華路四段300號	24.79380635	120.9456314				8			50															3
2012	3	30	8	49	新竹市	新竹市2中華路一段鐵道路路口	24.8105046	120.9849983	0	2	0	8	1	5	50	14	9	1	5	4	5	7	1	1	2	4	5	2	12	2
2012	3	30	7	17	新竹市	新竹市1光復路金城一路路口	24.7939497	121.0022741	0	2	0	8	1	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	15	2
2012	3	30	10	7	新竹市	新竹市1光復路544巷	24.787865	121.0109898				8			50															3
2012	3	30	15	40	新竹市	新竹市3中華路四段271巷	24.7937039	120.9456865				8			50															3
2012	3	24	14	20	新竹市	新竹市2少年街69號	24.806525	120.958193				8			50															3
2012	3	30	18	12	新竹市	新竹市2中山路中山橋前	24.798766	120.9568732	0	2	0	7	1	5	50	3	2	1	5	4	5	7	4	4	5	5	5	2	16	2
2012	3	30	20	47	新竹市	新竹市1北大路44號	24.812738	120.972532	0	0	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	11	3
2012	3	24	17	15	新竹市	新竹市2湳雅街、農改路口	24.8178793	120.9706768				8			50															3
2012	3	25	9	50	新竹市	新竹市3元培街373號	24.77645	120.943671	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	5	5	2	17	2
2012	3	30	23	56	新竹市	新竹市2中山路中和路路口	23.8333047	120.4693168				8			50															3
2012	3	25	12	31	新竹市	新竹市1仁愛街78號	24.8084791	120.970581				8			50															3
2012	3	30	21	27	新竹市	新竹市1東山街127巷培英街路口	24.7983092	120.9781854	0	1	0	8	3	5	40	4	1	2	5	4	5	7	4	4	10	5	5	2	15	2
2012	3	30	22	53	新竹市	新竹市2經國路二段延平路路口	24.8047718	120.9556443				8			50															3
2012	3	30	21	35	新竹市	新竹市1文昌街復興路路口	24.8032102	120.96871	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	17	2
2012	3	30	20	30	新竹市	新竹市3中華路六段703巷土地公廟旁	24.7318662	120.9153228	0	1	0	7	3	5	50	4	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	3	31	10	22	新竹市	新竹市1公園路260號	24.8038571	120.98013				8			50															3
2012	3	31	13	45	新竹市	新竹市1明湖路221巷12號	24.7913971	120.969258				8			40															3
2012	3	24	15	2	新竹市	新竹市2中華路三段128號	24.79679855	120.9600366				8			50															3
2012	3	31	13	41	新竹市	新竹市1千甲路太原路路口	37.8545931	112.5517968	0	3	0	8	1	5	50	4	1	1	5	4	5	7	3	1	10	5	5	2	16	2
2012	3	25	15	15	新竹市	新竹市1南大路380號	24.798066	120.969855	0	0	0	8	1	5	50	14	9	1	4	4	5	7	4	4	10	4	5	2	12	3
2012	3	30	7	8	新竹市	新竹市2經國路二段153號	24.8113351	120.963999				8			50															3
2012	3	30	8	31	新竹市	新竹市3牛埔東路6號	24.798401	120.947732				8			50															3
2012	3	30	11	10	新竹市	新竹市2經國路一段(金輝餐廳停車場前)	24.81550455	120.990411	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	1	4	5	2	16	2
2012	3	26	11	15	新竹市	新竹市1光復路一段525巷19號	24.7842296	121.0118399				8			50															3
2012	3	26	16	28	新竹市	新竹市1光復路一段關新路路口	24.7832442	121.0177491				8			50															3
2012	3	17	21	46	新竹市	新竹市1光復路一段525巷	24.78436645	121.0121615	0	1	0	8	3	5	50	4	1	1	5	4	5	7	2	1	10	5	5	2	16	2
2012	3	29	7	5	新竹市	新竹市2中正路286號	24.812867	120.964159				8			50															3
2012	3	29	8	50	新竹市	新竹市1光復路一段201號	24.7815761	121.021569	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	13	2
2012	3	23	17	50	新竹市	新竹市2竹港大橋P18	24.8461108	120.9375003				8			50															3
2012	3	25	21	51	新竹市	新竹市1民生路經國路路口	24.8142127	120.9742827				8			50															3
2012	3	29	9	11	新竹市	新竹市2光華街110-1號	24.818399	120.971773				8			50															3
2012	3	21	6	52	新竹市	新竹市2湳雅街126號	24.819725	120.973265				8			50															3
2012	3	30	15	50	新竹市	新竹市1南大路748巷28弄2-1號	24.788514	120.964185				8			50															3
2012	3	31	12	12	新竹市	新竹市1光復路一段268巷19號	24.7832541	121.020624				8			50															3
2012	3	25	19	34	新竹市	新竹市1勝利路186號	24.8004251	120.966202				8			50															3
2012	3	30	20	46	新竹市	新竹市2北大路251號	24.807157	120.964131	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	16	2
2012	3	31	22	51	新竹市	新竹市1經國路一段民生路路口	24.8142127	120.9742827	0	1	0	8	3	5	50	4	18	1	5	4	5	7	2	1	10	5	5	2	3	2
2012	3	25	3	31	新竹市	新竹市2中山路112號	24.804421	120.965003	0	0	0	8	2	5	50	14	9	1	5	4	5	7	4	4	5	5	5	1	12	3
2012	3	26	19	8	新竹市	新竹市1關新路5號	24.78560435	121.0191651				8			50															3
2012	3	27	10	7	新竹市	新竹市1明湖路980之7號	24.796199	120.9701181	0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	5	5	2	13	2
2012	3	27	6	50	新竹市	新竹市1寶山路408-1號	23.8548668	120.983603	0	0	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	3
2012	3	27	18	47	新竹市	新竹市3牛埔南路6號	24.79278225	120.9423128				8			50															3
2012	3	28	7	25	新竹市	新竹市3中華路四段705號	24.7887249	120.9300095	0	2	0	8	2	5	50	3	1	1	5	4	5	7	2	1	10	5	5	2	15	2
2012	3	30	17	26	新竹市	新竹市1光復路二段296號	24.7953791	120.998863				8			50															3
2012	3	31	10	44	新竹市	新竹市2光華一街1月30日號	23.8548668	120.983603	0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	3	23	12	34	新竹市	新竹市3五福路二段柯湳一街	24.7546815	120.954002				8			50															3
2012	3	24	18	12	新竹市	新竹市3景觀大道電桿12572	31.3512963	120.9811634				8			50															3
2012	3	26	1	5	新竹市	新竹市1自由路經國路口	24.8147153	120.9796905				8			50															3
2012	3	18	5	21	新竹市	新竹市3瑞光街90號	24.79335205	120.925868				8			50															3
2012	3	31	18	10	新竹市	新竹市1食品路534號	24.7947181	120.965517				8			50															3
2012	3	31	14	50	新竹市	新竹市1光復路一段525巷	24.78436645	121.0121615	0	1	0	8	1	5	40	11	9	1	5	4	5	1	4	4	10	5	5	2	10	2
2012	3	31	12	45	新竹市	新竹市2英明街28號	24.80622745	120.9667742				8			40															3
2012	3	31	18	15	新竹市	新竹市1民權路193號	24.8099631	120.973471				8			50															3
2012	3	31	20	7	新竹市	新竹市2中正路297號	24.827689	121.078481	0	2	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	4	5	1	3	2
2012	3	27	12	18	新竹市	新竹市2中華路三段121巷	24.7965491	120.960726				8			40															3
2012	3	27	14	50	新竹市	新竹市1新源街20號	24.800066	120.9917458				8			40															3
2012	3	26	15	30	新竹市	新竹市1經國路一段民主路口	24.8141071	120.9770615				8			50															3
2012	3	25	19	40	新竹市	新竹市1水利路46巷	24.8025609	121.0054358				8			40															3
2012	3	30	9	15	新竹市	新竹市1建功一路42巷口弄	24.81808385	120.9947818				8			50															3
2012	3	30	7	8	新竹市	新竹市1興學街24號	24.798028	120.967658				8			50															3
2012	3	23	7	40	新竹市	新竹市2鐵道路二段292巷40弄口號	24.8241401	120.9690922				8			40															3
2012	3	25	17	5	新竹市	新竹市2天府路一段370號	24.8363155	120.9398668	0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	1	4	5	1	12	2
2012	3	6	18	58	新竹市	新竹市1南大路672巷	24.7913726	120.9626519	0	1	0	8	3	5	50	3	2	1	5	4	5	7	1	1	5	5	5	2	12	2
2012	3	19	16	54	新竹市	新竹市1光復路建中路路口	24.8020598	120.9954236				8			50															3
2012	3	26	16	18	新竹市	新竹市2林森路210巷	24.798647	120.963456				8			50															3
2012	3	20	7	40	新竹市	新竹市2成德一街15353號路燈處	24.78929905	120.9572937	0	1	0	7	1	5	50	11	9	1	4	4	5	7	4	4	4	5	5	2	12	2
2012	3	20	16	50	新竹市	新竹市2北大路324號	24.8061793	120.9623825				8			50															3
2012	3	21	10	55	新竹市	新竹市2中華路三段9號	24.7968745	120.9594703				8			50															3
2012	3	27	21	30	新竹市	新竹市1南大路606號	24.793988	120.963246	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	5	5	1	16	2
2012	3	24	11	10	新竹市	新竹市1南大路253號	24.798635	120.971769	0	2	0	7	1	5	50	14	9	1	5	4	5	7	4	4	9	5	5	2	16	2
2012	3	24	7	11	新竹市	新竹市1光復路一段慈雲路路口	24.7874802	121.0095148	0	1	0	6	1	5	50	5	2	1	4	4	5	7	4	4	10	5	5	2	12	2
2012	3	24	9	5	新竹市	新竹市2武陵路22巷52號	24.820736	120.97057	0	1	0	6	1	5	50	13	9	1	4	4	5	7	4	4	10	5	5	2	16	2
2012	3	28	16	5	新竹市	新竹市1光復路一段水源街路口	24.8118259	121.0260022				8			50															3
2012	3	24	12	18	新竹市	新竹市1公道五路12428號路燈	24.79760605	121.0029783				8			50															3
2012	3	24	15	20	新竹市	新竹市2北門公有停車場內	24.81534	120.9490543				8			20															3
2012	3	25	18	40	新竹市	新竹市2公道五路二段武陵路路口	29.0289146	111.6613067				8			50															3
2012	3	25	21	54	新竹市	新竹市1中華路二段706號	24.797819	120.964592				8			50															3
2012	3	27	13	17	新竹市	新竹市1光復路學府路路口	24.8009967	120.9870539				8			50															3
2012	3	27	0	30	新竹市	新竹市1南大路593號	24.79484195	120.9652302	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	5	5	2	13	2
2012	3	28	19	38	新竹市	新竹市3虎林街149號	24.8076516	120.9400743				8			50															3
2012	3	17	9	27	新竹市	新竹市3牛埔路119號前	24.799338	120.9524735				8			50															3
2012	3	21	22	6	新竹市	新竹市2中山路與北大路口	24.8356702	121.0202474	0	2	0	8	3	5	50	4	1	1	5	4	5	7	2	1	10	5	5	2	16	2
2012	3	29	10	40	新竹市	新竹市1民主路139號	24.81221985	120.9785241				8			50															3
2012	3	22	19	53	新竹市	新竹市2林森路169號前	24.7992741	120.964894	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	4	5	1	16	2
2012	3	29	12	19	新竹市	新竹市3中華路四段198號	24.795756	120.949379				8			50															3
2012	3	22	20	58	新竹市	新竹市2中華路3段50號前	24.79678815	120.960701	0	2	0	8	3	5	50	14	9	1	5	4	5	7	4	4	9	5	5	2	16	2
2012	3	27	18	17	新竹市	新竹市1高峰路29號前	24.7935934	120.9730288				8			50															3
2012	3	15	13	10	新竹市	新竹市2經國路二段延平路路口172巷2弄口前	24.8047718	120.9556443	0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	3	30	23	20	新竹市	新竹市1中央路355巷	24.8132554	120.979903	0	1	0	8	3	5	50	3	18	1	5	4	5	7	4	4	10	5	5	2	3	2
2012	3	29	20	25	新竹市	新竹市1光復路一段802號前	24.7924614	121.0067013	0	2	0	8	3	5	50	14	9	1	5	4	5	7	4	4	1	4	5	2	11	2
2012	3	29	23	21	新竹市	新竹市3牛埔南路142巷口	24.79629595	120.9399026	0	1	0	8	3	5	50	4	1	1	5	4	5	7	3	1	10	5	5	2	16	2
2012	3	25	12	0	新竹市	新竹市2西門街299巷	24.798978	120.9595589	0	1	0	8	1	5	50	4	1	1	5	4	5	6	4	4	10	5	5	2	15	2
2012	3	30	15	51	新竹市	新竹市1田美三街5巷16號	24.81500215	120.9763131	0	1	0	8	2	5	50	14	9	1	5	4	5	6	4	4	10	5	5	2	2	2
2012	3	15	11	56	新竹市	新竹市1寶山路452巷17弄	24.7815281	120.989743				8			50															3
2012	3	30	21	24	新竹市	新竹市1光復路二段新光路路口	24.8008484	120.9879247	0	2	0	8	3	5	50	14	9	1	5	4	5	7	3	1	1	5	5	1	17	2
2012	3	16	17	30	新竹市	新竹市1西大路145號	24.79683	120.9694801				8			50															3
2012	3	20	7	0	新竹市	新竹市2北大路239巷	24.81149905	120.9735275	0	1	0	8	1	5	50	3	9	1	5	4	5	7	4	4	5	4	5	2	16	2
2012	3	31	12	28	新竹市	新竹市1振興路72巷	24.79515	120.961862	0	1	0	8	1	5	50	4	1	1	5	4	5	6	4	4	10	5	5	2	16	2
2012	3	25	22	9	新竹市	新竹市3元培街365-1號	24.7765831	120.9428817	0	2	0	8	3	5	50	14	9	1	5	4	5	7	4	4	4	4	5	2	13	2
2012	3	20	9	50	新竹市	新竹市2武陵路271巷31弄	24.82431635	120.9709692				8			50															3
2012	3	25	12	6	新竹市	新竹市1金山街111號	24.77734	121.023402				8			50															3
2012	3	20	7	40	新竹市	新竹市1光復路一段190號	24.781899	121.022147				8			50															3
2012	3	27	11	27	新竹市	新竹市1公園路211號	24.8039281	120.981188				8			50															3
2012	3	30	17	0	新竹市	新竹市1經國路一段379巷口	24.81998545	120.9844231				8			50															3
2012	3	24	10	55	新竹市	新竹市1中華路二段東大路路口新竹女中前	24.8042903	120.9752282				8			50															3
2012	3	24	11	31	新竹市	新竹市2經國路一段678號	24.814437	120.974408				8			50															3
2012	3	30	17	52	新竹市	新竹市1東南街69巷	24.799345	120.973241				8			50															3
2012	3	30	8	52	新竹市	新竹市2中正路194號	24.8102473	120.9659544																						3
2012	3	31	19	5	新竹市	新竹市2東大路鐵道路路口	24.8198055	120.961431				8			50															3
2012	3	29	17	50	新竹市	新竹市3海埔路171巷67號	24.81192855	120.9218782				8			50															3
2012	3	16	11	33	新竹市	新竹市3中華路六段內湖路路口	24.7461546	120.9063973				8			50															3
2012	3	17	17	1	新竹市	新竹市1西大路46巷9號	24.7959291	120.9717879	0	0	0	8	1	5	40	14	9	1	5	4	5	7	4	4	10	5	5	1	11	3
2012	3	26	11	55	新竹市	新竹市2中華路三段121巷	24.7965491	120.960726				8			50															3
