ID,LONGITUDE,LATITUDE,LOG1,LOG2,PREDIAL1,LOCAL,TIPO_ACID,LOCAL_VIA,QUEDA_ARR,DATA,DATA_HORA,DIA_SEM,HORA,FERIDOS,FERIDOS_GR,MORTES,MORTE_POST,FATAIS,AUTO,TAXI,LOTACAO,ONIBUS_URB,ONIBUS_MET,ONIBUS_INT,CAMINHAO,MOTO,CARROCA,BICICLETA,OUTRO,TEMPO,NOITE_DIA,FONTE,BOLETIM,REGIAO,DIA,MES,ANO,FX_HORA,CONT_ACID,CONT_VIT,UPS,CONSORCIO,CORREDOR
622590,-51.170697,-30.042500,R SAO MATEUS,R JERUSALEM,0,Cruzamento,ABALROAMENTO,R SAO MATEUS & R JERUSALEM,0,2016-01-08,2016-01-08T15:50:00,SEXTA-FEIRA,15:50,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,EPTC,289578,LESTE,8,1,2016,15,1,0,1,,0
622500,-51.169758,-29974065,AV FERNANDO FERRARI,,718,Logradouro,ABALROAMENTO,718 AV FERNANDO FERRARI,0,2016-01-08,2016-01-08T15:15:00,SEXTA-FEIRA,15:15,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DEPTRAN,015916,LESTE,8,1,2016,15,1,1,5,,0
622495,-51.169636,-30.060719,AV BENTO GONCALVES,R PROF CRISTIANO FISCHER,0,Cruzamento,COLISAO,AV BENTO GONCALVES & R PROF CRISTIANO FISCHER,0,2016-01-08,2016-01-08T10:00:00,SEXTA-FEIRA,10:00,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,DEPTRAN,014816,LESTE,8,1,2016,10,1,1,5,,0
626276,-51.169602,-30.040168,AV PROTASIO ALVES,,4193,Logradouro,ATROPELAMENTO,4193 AV PROTASIO ALVES,0,2016-01-08,2016-01-08T23:00:00,SEXTA-FEIRA,23:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,DEPTRAN,243216,LESTE,8,1,2016,23,1,1,5,,0
622504,-51.160417,-30.060766,R NELSON ZANG,,123,Logradouro,ABALROAMENTO,123 R NELSON ZANG,0,2016-01-08,2016-01-08T18:10:00,SEXTA-FEIRA,18:10,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,DEPTRAN,016416,NORTE,8,1,2016,18,1,1,5,,0
622498,-51.154374,-30.007353,R HUGO HERRMANN FILHO,,3340,Logradouro,COLISAO,3340 R HUGO HERRMANN FILHO,0,2016-01-08,2016-01-08T11:30:00,SEXTA-FEIRA,11:30,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,DEPTRAN,015116,NORTE,8,1,2016,11,1,1,5,,0
622502,-51.151343,-30.065020,AV BENTO GONCALVES,,6385,Logradouro,ABALROAMENTO,6385 AV BENTO GONCALVES,0,2016-01-08,2016-01-08T16:20:00,SEXTA-FEIRA,16:20,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NUBLADO,DIA,DEPTRAN,016116,LESTE,8,1,2016,16,1,1,5,UNIBUS,0
622494,-51.148819,-30.009666,AV ASSIS BRASIL,,3769,Logradouro,ABALROAMENTO,3769 AV ASSIS BRASIL,0,2016-01-08,2016-01-08T07:40:00,SEXTA-FEIRA,07:40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,DEPTRAN,014716,NORTE,8,1,2016,7,1,0,1,,0
626557,-51.144367,-30.008756,AV ASSIS BRASIL,,4320,Logradouro,QUEDA,4320 AV ASSIS BRASIL,0,2016-01-08,2016-01-08T14:55:00,SEXTA-FEIRA,14:55,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,DEPTRAN,1030133916,NORTE,8,1,2016,14,1,1,5,,0
622565,-51.115751,-29984861,R SENHOR DO BOM FIM,R BANGU,0,Cruzamento,ABALROAMENTO,R SENHOR DO BOM FIM & R BANGU,0,2016-01-08,2016-01-08T12:30:00,SEXTA-FEIRA,12:30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,DDT,010295116,NORTE,8,1,2016,12,1,0,1,,0
622671,-51.247007,-30.082895,AV DIARIO DE NOTICIAS,,300,Logradouro,ABALROAMENTO,300 AV DIARIO DE NOTICIAS,0,2016-01-09,2016-01-09T16:00:00,SABADO,16:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,EPTC,286997,SUL,9,1,2016,16,1,0,1,,0
622510,-51.232891,-30.041264,AV AURELIANO DE FIGUEIREDO PINTO,ESP HELY LOPES MEIRELLES,0,Cruzamento,ABALROAMENTO,AV AURELIANO DE FIGUEIREDO PINTO & ESP HELY LOPES MEIRELLES,0,2016-01-09,2016-01-09T11:15:00,SABADO,11:15,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DEPTRAN,017416,CENTRO,9,1,2016,11,1,1,5,,0
622511,-51.230335,-30.092808,R DR CAMPOS VELHO,R SANTA FLORA,0,Cruzamento,ABALROAMENTO,R DR CAMPOS VELHO & R SANTA FLORA,0,2016-01-09,2016-01-09T16:50:00,SABADO,16:50,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,BOM,DIA,DEPTRAN,017716,SUL,9,1,2016,16,1,1,5,,0
622509,-51.224720,-30.099904,AV ASSIS BRASIL,,0,Logradouro,ABALROAMENTO,AV ASSIS BRASIL,0,2016-01-09,2016-01-09T04:50:00,SABADO,04:50,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,DEPTRAN,017216,SUL,9,1,2016,4,1,1,5,,0
622512,-51.222829,-30.091088,AV SAO SEBASTIAO,,44,Logradouro,COLISAO,44 AV SAO SEBASTIAO,0,2016-01-09,2016-01-09T17:00:00,SABADO,17:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DEPTRAN,018116,SUL,9,1,2016,17,1,0,1,,0
622629,-51.221661,-30.035521,R SOFIA VELOSO,,159,Logradouro,CHOQUE,159 R SOFIA VELOSO,0,2016-01-09,2016-01-09T06:20:00,SABADO,06:20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,EPTC,292146,CENTRO,9,1,2016,6,1,0,1,,0
622631,-51.221071,-30.027131,AV ALBERTO BINS,,542,Logradouro,ABALROAMENTO,542 AV ALBERTO BINS,0,2016-01-09,2016-01-09T12:35:00,SABADO,12:35,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,BOM,DIA,EPTC,294144,CENTRO,9,1,2016,12,1,0,1,,0
623207,-51.219027,-30.022982,LG VESPASIANO JULIO VEPPO,,70,Logradouro,COLISAO,70 LG VESPASIANO JULIO VEPPO,0,2016-01-09,2016-01-09T06:00:00,SABADO,06:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,DDT,010880716,CENTRO,9,1,2016,6,1,0,1,,0
636287,-51.214574,-30.083968,R DR NEY CABRAL,AV NONOAI,0,Cruzamento,COLISAO,R DR NEY CABRAL & AV NONOAI,0,2016-01-09,2016-01-09T18:30:00,SABADO,18:30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NUBLADO,NOITE,EPTC,299840,SUL,9,1,2016,18,1,0,1,,0
622628,-51.209401,-30.037774,R JACINTO GOMES,,139,Logradouro,COLISAO,139 R JACINTO GOMES,0,2016-01-09,2016-01-09T11:00:00,SABADO,11:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,EPTC,293974,CENTRO,9,1,2016,11,1,0,1,,0
622626,-51.208681,-30.122956,R FERNANDO PESSOA,R VENTOS DO SUL,0,Cruzamento,COLISAO,R FERNANDO PESSOA & R VENTOS DO SUL,0,2016-01-09,2016-01-09T10:40:00,SABADO,10:40,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,DIA,EPTC,289044,SUL,9,1,2016,10,1,0,1,STS,0
636288,-51.201256,-30.074967,AV PROF OSCAR PEREIRA,,2907,Logradouro,COLISAO,2907 AV PROF OSCAR PEREIRA,0,2016-01-09,2016-01-09T14:10:00,SABADO,14:10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,EPTC,304883,SUL,9,1,2016,14,1,0,1,,0
622513,-51.200259,-30.042398,AV IPIRANGA,,2604,Logradouro,ABALROAMENTO,2604 AV IPIRANGA,0,2016-01-09,2016-01-09T19:10:00,SABADO,19:10,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,DEPTRAN,018016,CENTRO,9,1,2016,19,1,1,5,,0
622627,-51.194410,-30.039575,AV PROTASIO ALVES,AV CEL LUCAS DE OLIVEIRA,0,Cruzamento,ABALROAMENTO,AV PROTASIO ALVES & AV CEL LUCAS DE OLIVEIRA,0,2016-01-09,2016-01-09T12:15:00,SABADO,12:15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NUBLADO,DIA,EPTC,289620,LESTE,9,1,2016,12,1,0,1,,0
626560,-51.187496,-30.086538,AV PROF OSCAR PEREIRA,,4821,Logradouro,CHOQUE,4821 AV PROF OSCAR PEREIRA,0,2016-01-09,2016-01-09T06:29:00,SABADO,06:29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DEPTRAN,1040012716,SUL,9,1,2016,6,1,1,5,,0
622567,-51.187024,-30.013750,R DOM PEDRO II,,861,Logradouro,COLISAO,861 R DOM PEDRO II,0,2016-01-09,2016-01-09T12:00:00,SABADO,12:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DDT,010303316,NORTE,9,1,2016,12,1,0,1,,0
622507,-51.183157,-30.162285,AV JUCA BATISTA,ESTR GEDEON LEITE,0,Cruzamento,ABALROAMENTO,AV JUCA BATISTA & ESTR GEDEON LEITE,0,2016-01-09,2016-01-09T01:30:00,SABADO,01:30,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,DEPTRAN,016916,SUL,9,1,2016,1,1,1,5,,0
622514,-51.181251,-30.167019,AV JUCA BATISTA,,5985,Logradouro,ABALROAMENTO,5985 AV JUCA BATISTA,0,2016-01-09,2016-01-09T22:15:00,SABADO,22:15,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,DEPTRAN,018216,SUL,9,1,2016,22,1,1,5,,0
622632,-51.171519,-30.007084,R VISCONDE DE PELOTAS,,95,Logradouro,COLISAO,95 R VISCONDE DE PELOTAS,0,2016-01-09,2016-01-09T17:50:00,SABADO,17:50,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,EPTC,263443,NORTE,9,1,2016,17,1,0,1,,0
622506,-51.169498,-30.059258,R PROF CRISTIANO FISCHER,,2354,Logradouro,COLISAO,2354 R PROF CRISTIANO FISCHER,0,2016-01-09,2016-01-09T00:15:00,SABADO,00:15,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,DEPTRAN,016816,LESTE,9,1,2016,0,1,1,5,,0
622568,-51.141273,-30.025025,R ONIVA DE MOURA BRIZOLA,,100,Logradouro,CHOQUE,100 R ONIVA DE MOURA BRIZOLA,0,2016-01-09,2016-01-09T19:30:00,SABADO,19:30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,DDT,010316416,CENTRO,9,1,2016,19,1,0,1,,0
622548,-51.232891,-30.041264,AV BENTO GONCALVES,,0,Logradouro,COLISAO,AV BENTO GONCALVES,0,2016-01-10,2016-01-10T06:50:00,DOMINGO,06:50,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DEPTRAN,022016,CENTRO,10,1,2016,6,1,1,5,,0
622521,-51.229241,-30.055739,AV PRAIA DE BELAS,,2010,Logradouro,ABALROAMENTO,2010 AV PRAIA DE BELAS,0,2016-01-10,2016-01-10T16:00:00,DOMINGO,16:00,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,DEPTRAN,019316,SUL,10,1,2016,16,1,1,5,,0
622549,-51.228309,-30.051565,AV PRAIA DE BELAS,,1578,Logradouro,ABALROAMENTO,1578 AV PRAIA DE BELAS,0,2016-01-10,2016-01-10T20:30:00,DOMINGO,20:30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,BOM,NOITE,DEPTRAN,020816,CENTRO,10,1,2016,20,1,1,5,,0
622518,-51.222761,-30.108762,ESTR JOAO VEDANA,,587,Logradouro,CHOQUE,587 ESTR JOAO VEDANA,0,2016-01-10,2016-01-10T12:00:00,DOMINGO,12:00,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DEPTRAN,019116,SUL,10,1,2016,12,1,1,5,,0
622791,-51.222660,-30.032191,AV JOAO PESSOA,,71,Logradouro,CHOQUE,71 AV JOAO PESSOA,0,2016-01-10,2016-01-10T01:48:00,DOMINGO,01:48,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,BOM,NOITE,EPTC,290934,CENTRO,10,1,2016,1,1,0,1,,0
622634,-51.221293,-30.028664,AV INDEPENDENCIA,,30,Logradouro,ABALROAMENTO,30 AV INDEPENDENCIA,0,2016-01-10,2016-01-10T16:53:00,DOMINGO,16:53,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,BOM,DIA,EPTC,290928,CENTRO,10,1,2016,16,1,0,1,,0
622633,-51.215126,-30.030130,R IRMAO JOSE OTAO,R GARIBALDI,0,Cruzamento,ABALROAMENTO,R IRMAO JOSE OTAO & R GARIBALDI,0,2016-01-10,2016-01-10T08:06:00,DOMINGO,08:06,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,EPTC,294240,CENTRO,10,1,2016,8,1,0,1,,0
622519,-51.202595,-30.073100,AV PROF OSCAR PEREIRA,AV CEL APARICIO BORGES,0,Cruzamento,ABALROAMENTO,AV PROF OSCAR PEREIRA & AV CEL APARICIO BORGES,0,2016-01-10,2016-01-10T12:06:00,DOMINGO,12:06,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,DEPTRAN,018916,SUL,10,1,2016,12,1,1,5,,0
622793,-51.191019,-29999036,AV CEARA,,463,Logradouro,COLISAO,463 AV CEARA,0,2016-01-10,2016-01-10T18:50:00,DOMINGO,18:50,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,EPTC,278253,NORTE,10,1,2016,18,1,0,1,,0
622706,-51.190001,-30.050811,R LA PLATA,,699,Logradouro,ABALROAMENTO,699 R LA PLATA,0,2016-01-10,2016-01-10T11:30:00,DOMINGO,11:30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DDT,010473016,LESTE,10,1,2016,11,1,0,1,,0
622570,-51.188451,-30.023152,R EUDORO BERLINK,,900,Logradouro,CHOQUE,900 R EUDORO BERLINK,0,2016-01-10,2016-01-10T02:00:00,DOMINGO,02:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,DDT,010303516,LESTE,10,1,2016,2,1,0,1,,0
622520,-51.186658,-30.014378,R DOM PEDRO II,,930,Logradouro,COLISAO,930 R DOM PEDRO II,0,2016-01-10,2016-01-10T12:15:00,DOMINGO,12:15,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,DEPTRAN,019016,NORTE,10,1,2016,12,1,1,5,,0
622792,-51.161381,-30.157328,AV EDGAR PIRES DE CASTRO,ESTR COSTA GAMA,0,Cruzamento,ABALROAMENTO,AV EDGAR PIRES DE CASTRO & ESTR COSTA GAMA,0,2016-01-10,2016-01-10T18:50:00,DOMINGO,18:50,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,EPTC,293928,SUL,10,1,2016,18,1,0,1,,0
622523,-51.155527,-30.162883,AV EDGAR PIRES DE CASTRO,,3900,Logradouro,ABALROAMENTO,3900 AV EDGAR PIRES DE CASTRO,0,2016-01-10,2016-01-10T18:50:00,DOMINGO,18:50,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,DEPTRAN,019616,SUL,10,1,2016,18,1,1,5,,0
622569,-51.151234,-30.033501,AV SATURNINO DE BRITO,,844,Logradouro,ABALROAMENTO,844 AV SATURNINO DE BRITO,0,2016-01-10,2016-01-10T00:30:00,DOMINGO,00:30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,DDT,010335816,LESTE,10,1,2016,0,1,0,1,,0
622571,-51.142601,-29997636,R JOAQUIM SILVEIRA,,1288,Logradouro,COLISAO,1288 R JOAQUIM SILVEIRA,0,2016-01-10,2016-01-10T15:00:00,DOMINGO,15:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DDT,010302816,NORTE,10,1,2016,15,1,0,1,,0
622516,-51.119072,-30.014122,AV BALTAZAR DE OLIVEIRA GARCIA,AV MANOEL ELIAS,0,Cruzamento,ABALROAMENTO,AV BALTAZAR DE OLIVEIRA GARCIA & AV MANOEL ELIAS,0,2016-01-10,2016-01-10T06:36:00,DOMINGO,06:36,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,DEPTRAN,018516,NORTE,10,1,2016,6,1,1,5,,0
622524,-51.111818,-29983631,AV BERNARDINO SILVEIRA DE AMORIM,,373,Logradouro,ATROPELAMENTO,373 AV BERNARDINO SILVEIRA DE AMORIM,0,2016-01-10,2016-01-10T22:00:00,DOMINGO,22:00,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,DEPTRAN,019916,NORTE,10,1,2016,22,1,1,5,,0
622517,-51.108513,-30.023601,R DR VARGAS NETO,,770,Logradouro,ABALROAMENTO,770 R DR VARGAS NETO,0,2016-01-10,2016-01-10T09:00:00,DOMINGO,09:00,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,BOM,DIA,DEPTRAN,018716,NORTE,10,1,2016,9,1,1,5,,0
622515,-51.097972,-30.125190,R GERVAZIO BRAGA PINHEIRO,,147,Logradouro,CHOQUE,147 R GERVAZIO BRAGA PINHEIRO,0,2016-01-10,2016-01-10T05:08:00,DOMINGO,05:08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,DEPTRAN,018616,LESTE,10,1,2016,5,1,0,1,,0
622616,-51.247550,-30.106810,AV OTTO NIEMEYER,,1140,Logradouro,ABALROAMENTO,1140 AV OTTO NIEMEYER,0,2016-01-11,2016-01-11T13:35:00,SEGUNDA-FEIRA,13:35,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DDT,010372316,SUL,11,1,2016,13,1,0,1,,0
622638,-51.243251,-30.111077,R LANDEL DE MOURA,R ALVARO GUTERRES,0,Cruzamento,ABALROAMENTO,R LANDEL DE MOURA & R ALVARO GUTERRES,0,2016-01-11,2016-01-11T08:04:00,SEGUNDA-FEIRA,08:04,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,BOM,DIA,EPTC,293927,SUL,11,1,2016,8,1,0,1,,0
622672,-51.230872,-30.092673,R DR CAMPOS VELHO,,1511,Logradouro,COLISAO,1511 R DR CAMPOS VELHO,0,2016-01-11,2016-01-11T10:25:00,SEGUNDA-FEIRA,10:25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,EPTC,288820,SUL,11,1,2016,10,1,0,1,,0
623457,-51.230335,-30.092808,R DR CAMPOS VELHO,R SANTA FLORA,0,Cruzamento,ABALROAMENTO,R DR CAMPOS VELHO & R SANTA FLORA,0,2016-01-11,2016-01-11T22:50:00,SEGUNDA-FEIRA,22:50,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,EPTC,288832,SUL,11,1,2016,22,1,0,1,,0
622674,-51.230183,-30.058613,AV PADRE CACIQUE,AV PRAIA DE BELAS,0,Cruzamento,ABALROAMENTO,AV PADRE CACIQUE & AV PRAIA DE BELAS,0,2016-01-11,2016-01-11T11:36:00,SEGUNDA-FEIRA,11:36,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,BOM,DIA,EPTC,293975,SUL,11,1,2016,11,1,0,1,,0
622764,-51.230183,-30.058613,AV BENTO GONCALVES,,0,Logradouro,QUEDA,AV BENTO GONCALVES,0,2016-01-11,2016-01-11T08:00:00,SEGUNDA-FEIRA,08:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,DEPTRAN,035916,SUL,11,1,2016,8,1,1,5,,0
622664,-51.229580,-30.032529,PCA MARECHAL DEODORO,,174,Logradouro,COLISAO,174 PCA MARECHAL DEODORO,0,2016-01-11,2016-01-11T15:05:00,SEGUNDA-FEIRA,15:05,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DDT,010424416,CENTRO,11,1,2016,15,1,0,1,,0
622639,-51.223689,-30.027313,R SENHOR DOS PASSOS,AV ALBERTO BINS,0,Cruzamento,COLISAO,R SENHOR DOS PASSOS & AV ALBERTO BINS,0,2016-01-11,2016-01-11T09:30:00,SEGUNDA-FEIRA,09:30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,EPTC,292093,CENTRO,11,1,2016,9,1,0,1,,0
622550,-51.223034,-30.125348,R DEA COUFAL,,1450,Logradouro,QUEDA,1450 R DEA COUFAL,0,2016-01-11,2016-01-11T00:05:00,SEGUNDA-FEIRA,00:05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,DEPTRAN,020016,SUL,11,1,2016,0,1,0,1,,0
622640,-51.216031,-30.024951,AV FARRAPOS,R GARIBALDI,0,Cruzamento,COLISAO,AV FARRAPOS & R GARIBALDI,0,2016-01-11,2016-01-11T13:30:00,SEGUNDA-FEIRA,13:30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,EPTC,292123,CENTRO,11,1,2016,13,1,0,1,,0
622560,-51.215126,-30.030130,AV EDGAR PIRES DE CASTRO,,0,Logradouro,EVENTUAL,AV EDGAR PIRES DE CASTRO,0,2016-01-11,2016-01-11T18:07:00,SEGUNDA-FEIRA,18:07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,DEPTRAN,022116,CENTRO,11,1,2016,18,1,0,1,,0
622673,-51.213925,-30.082985,AV TERESOPOLIS,,3563,Logradouro,COLISAO,3563 AV TERESOPOLIS,0,2016-01-11,2016-01-11T08:40:00,SEGUNDA-FEIRA,08:40,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,EPTC,288903,SUL,11,1,2016,8,1,0,1,,0
622559,-51.212998,-30.047774,R PROF FREITAS E CASTRO,R DR RAMIRO D'AVILA,0,Cruzamento,ABALROAMENTO,R PROF FREITAS E CASTRO & R DR RAMIRO D''AVILA,0,2016-01-11,2016-01-11T18:00:00,SEGUNDA-FEIRA,18:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,DEPTRAN,021716,SUL,11,1,2016,18,1,0,1,,0
622796,-51.212129,-30.049790,AV PRINCESA ISABEL,AV BENTO GONCALVES,0,Cruzamento,ABALROAMENTO,AV PRINCESA ISABEL & AV BENTO GONCALVES,0,2016-01-11,2016-01-11T12:20:00,SEGUNDA-FEIRA,12:20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,EPTC,283013,LESTE,11,1,2016,12,1,0,1,,0
622663,-51.209709,-30.048898,AV JOAO PESSOA,,2301,Logradouro,ABALROAMENTO,2301 AV JOAO PESSOA,0,2016-01-11,2016-01-11T14:30:00,SEGUNDA-FEIRA,14:30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DDT,010393816,CENTRO,11,1,2016,14,1,0,1,,0
622554,-51.207810,-30.017022,R CANCIO GOMES,,509,Logradouro,COLISAO,509 R CANCIO GOMES,0,2016-01-11,2016-01-11T11:00:00,SEGUNDA-FEIRA,11:00,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,DEPTRAN,020616,NORTE,11,1,2016,11,1,1,5,,0
622561,-51.202595,-30.073100,AV OSVALDO ARANHA,,0,Logradouro,QUEDA,AV OSVALDO ARANHA,0,2016-01-11,2016-01-11T18:10:00,SEGUNDA-FEIRA,18:10,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,NOITE,DEPTRAN,021916,SUL,11,1,2016,18,1,1,5,CARRIS,0
622619,-51.200157,-30.027630,R MOSTARDEIRO,AV GOETHE,0,Cruzamento,COLISAO,R MOSTARDEIRO & AV GOETHE,0,2016-01-11,2016-01-11T16:45:00,SEGUNDA-FEIRA,16:45,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DDT,010343016,LESTE,11,1,2016,16,1,0,1,,0
625878,-51.200145,-30.018130,R DR TIMOTEO,,439,Logradouro,COLISAO,439 R DR TIMOTEO,0,2016-01-11,2016-01-11T10:45:00,SEGUNDA-FEIRA,10:45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,EPTC,278273,NORTE,11,1,2016,10,1,0,1,,0
622558,-51.199657,-30.072547,AV CEL APARICIO BORGES,R PEDRO BOTICARIO,0,Cruzamento,ABALROAMENTO,AV CEL APARICIO BORGES & R PEDRO BOTICARIO,0,2016-01-11,2016-01-11T17:40:00,SEGUNDA-FEIRA,17:40,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,DEPTRAN,021816,LESTE,11,1,2016,17,1,1,5,,0
622614,-51.199574,-30.022896,R VINTE QUATRO DE OUTUBRO,,905,Logradouro,COLISAO,905 R VINTE QUATRO DE OUTUBRO,0,2016-01-11,2016-01-11T08:55:00,SEGUNDA-FEIRA,08:55,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DDT,010341616,LESTE,11,1,2016,8,1,0,1,,0
622798,-51.197184,-30.027470,R MOSTARDEIRO,R QUINTINO BOCAIUVA,0,Cruzamento,COLISAO,R MOSTARDEIRO & R QUINTINO BOCAIUVA,0,2016-01-11,2016-01-11T16:00:00,SEGUNDA-FEIRA,16:00,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,EPTC,290166,LESTE,11,1,2016,16,1,0,1,,0
622600,-51.194410,-30.008424,AV CEARA,,1522,Logradouro,COLISAO,1522 AV CEARA,0,2016-01-11,2016-01-11T21:45:00,SEGUNDA-FEIRA,21:45,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,DEPTRAN,022316,NORTE,11,1,2016,21,1,1,5,,0
622635,-51.192814,-30.004054,R ARABUTAN,AV CEARA,0,Cruzamento,COLISAO,R ARABUTAN & AV CEARA,0,2016-01-11,2016-01-11T11:25:00,SEGUNDA-FEIRA,11:25,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,EPTC,231070,NORTE,11,1,2016,11,1,0,1,,0
622557,-51.191979,-30.059063,AV BENTO GONCALVES,R BARAO DO AMAZONAS,0,Cruzamento,ABALROAMENTO,AV BENTO GONCALVES & R BARAO DO AMAZONAS,0,2016-01-11,2016-01-11T17:30:00,SEGUNDA-FEIRA,17:30,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,DEPTRAN,021616,LESTE,11,1,2016,17,1,1,5,,0
